DOI,URL,Date,YearMonthDay,YearMonth,Diseases,Cases,Deaths
doi/10.46234/ccdcw2021.141,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.141,2021-05-01 00:00:00,2021/05/01,2021 May,Poliomyelitis,0,0
doi/10.46234/ccdcw2021.141,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.141,2021-05-01 00:00:00,2021/05/01,2021 May,Human infection with H5N1 virus,0,0
doi/10.46234/ccdcw2021.141,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.141,2021-05-01 00:00:00,2021/05/01,2021 May,Measles,80,0
doi/10.46234/ccdcw2021.141,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.141,2021-05-01 00:00:00,2021/05/01,2021 May,Epidemic hemorrhagic fever,685,8
doi/10.46234/ccdcw2021.141,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.141,2021-05-01 00:00:00,2021/05/01,2021 May,Rabies,11,9
doi/10.46234/ccdcw2021.141,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.141,2021-05-01 00:00:00,2021/05/01,2021 May,Japanese encephalitis,2,0
doi/10.46234/ccdcw2021.141,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.141,2021-05-01 00:00:00,2021/05/01,2021 May,Dengue,5,0
doi/10.46234/ccdcw2021.141,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.141,2021-05-01 00:00:00,2021/05/01,2021 May,Anthrax,14,0
doi/10.46234/ccdcw2021.141,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.141,2021-05-01 00:00:00,2021/05/01,2021 May,Dysentery,5011,2
doi/10.46234/ccdcw2021.141,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.141,2021-05-01 00:00:00,2021/05/01,2021 May,Tuberculosis,75243,102
doi/10.46234/ccdcw2021.141,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.141,2021-05-01 00:00:00,2021/05/01,2021 May,Typhoid fever and paratyphoid fever,649,0
doi/10.46234/ccdcw2021.141,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.141,2021-05-01 00:00:00,2021/05/01,2021 May,Meningococcal meningitis,11,0
doi/10.46234/ccdcw2021.141,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.141,2021-05-01 00:00:00,2021/05/01,2021 May,Pertussis,427,1
doi/10.46234/ccdcw2021.141,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.141,2021-05-01 00:00:00,2021/05/01,2021 May,Diphtheria,0,0
doi/10.46234/ccdcw2021.141,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.141,2021-05-01 00:00:00,2021/05/01,2021 May,Neonatal tetanus,3,0
doi/10.46234/ccdcw2021.141,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.141,2021-05-01 00:00:00,2021/05/01,2021 May,Scarlet fever,4124,0
doi/10.46234/ccdcw2021.141,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.141,2021-05-01 00:00:00,2021/05/01,2021 May,Brucellosis,8096,1
doi/10.46234/ccdcw2021.141,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.141,2021-05-01 00:00:00,2021/05/01,2021 May,Gonorrhea,10773,0
doi/10.46234/ccdcw2021.141,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.141,2021-05-01 00:00:00,2021/05/01,2021 May,Syphilis,47999,5
doi/10.46234/ccdcw2021.141,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.141,2021-05-01 00:00:00,2021/05/01,2021 May,Leptospirosis,9,0
doi/10.46234/ccdcw2021.141,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.141,2021-05-01 00:00:00,2021/05/01,2021 May,Schistosomiasis,6,0
doi/10.46234/ccdcw2021.141,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.141,2021-05-01 00:00:00,2021/05/01,2021 May,Malaria,97,0
doi/10.46234/ccdcw2021.141,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.141,2021-05-01 00:00:00,2021/05/01,2021 May,Human infection with H7N9 virus,0,0
doi/10.46234/ccdcw2021.141,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.141,2021-05-01 00:00:00,2021/05/01,2021 May,COVID-19,451,0
doi/10.46234/ccdcw2021.141,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.141,2021-05-01 00:00:00,2021/05/01,2021 May,Influenza,41516,0
doi/10.46234/ccdcw2021.141,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.141,2021-05-01 00:00:00,2021/05/01,2021 May,Mumps,11970,0
doi/10.46234/ccdcw2021.141,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.141,2021-05-01 00:00:00,2021/05/01,2021 May,Rubella,187,0
doi/10.46234/ccdcw2021.141,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.141,2021-05-01 00:00:00,2021/05/01,2021 May,Acute hemorrhagic conjunctivitis,2548,0
doi/10.46234/ccdcw2021.141,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.141,2021-05-01 00:00:00,2021/05/01,2021 May,Leprosy,46,0
doi/10.46234/ccdcw2021.141,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.141,2021-05-01 00:00:00,2021/05/01,2021 May,Typhus,111,0
doi/10.46234/ccdcw2021.141,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.141,2021-05-01 00:00:00,2021/05/01,2021 May,Kala azar,32,0
doi/10.46234/ccdcw2021.141,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.141,2021-05-01 00:00:00,2021/05/01,2021 May,Echinococcosis,265,0
doi/10.46234/ccdcw2021.141,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.141,2021-05-01 00:00:00,2021/05/01,2021 May,Filariasis,0,0
doi/10.46234/ccdcw2021.141,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.141,2021-05-01 00:00:00,2021/05/01,2021 May,Infectious diarrhea,112075,0
doi/10.46234/ccdcw2021.141,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.141,2021-05-01 00:00:00,2021/05/01,2021 May,Hand foot and mouth disease,240838,2
doi/10.46234/ccdcw2021.141,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.141,2021-05-01 00:00:00,2021/05/01,2021 May,Total,699466,1531
