DOI,URL,Date,YearMonthDay,YearMonth,Diseases,Cases,Deaths
missing,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8393087/,2020/1/1 0:00,2020/2/1,2020 February,Neonatal tetanus,3,0
missing,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8393088/,2020/1/1 0:00,2020/2/1,2020 February,Scarlet fever,580,0
missing,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8393089/,2020/1/1 0:00,2020/2/1,2020 February,Brucellosis,933,0
missing,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8393090/,2020/1/1 0:00,2020/2/1,2020 February,Gonorrhea,3524,0
missing,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8393091/,2020/1/1 0:00,2020/2/1,2020 February,Syphilis,21448,9
missing,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8393092/,2020/1/1 0:00,2020/2/1,2020 February,Leptospirosis,2,0
missing,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8393093/,2020/1/1 0:00,2020/2/1,2020 February,Schistosomiasis,2,1
missing,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8393094/,2020/1/1 0:00,2020/2/1,2020 February,Malaria,126,2
missing,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8393095/,2020/1/1 0:00,2020/2/1,2020 February,Human infection with H7N9 virus,0,0
missing,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8393096/,2020/1/1 0:00,2020/2/1,2020 February,COVID-19,68033,2611
missing,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8393097/,2020/1/1 0:00,2020/2/1,2020 February,Influenza,59154,22
missing,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8393098/,2020/1/1 0:00,2020/2/1,2020 February,Mumps,8018,1
missing,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8393099/,2020/1/1 0:00,2020/2/1,2020 February,Rubella,306,0
missing,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8393100/,2020/1/1 0:00,2020/2/1,2020 February,Acute hemorrhagic conjunctivitis,1672,2
missing,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8393101/,2020/1/1 0:00,2020/2/1,2020 February,Leprosy,21,0
missing,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8393102/,2020/1/1 0:00,2020/2/1,2020 February,Typhus,41,0
missing,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8393103/,2020/1/1 0:00,2020/2/1,2020 February,Kala azar,13,0
missing,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8393104/,2020/1/1 0:00,2020/2/1,2020 February,Echinococcosis,91,0
missing,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8393105/,2020/1/1 0:00,2020/2/1,2020 February,Filariasis,0,0
missing,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8393106/,2020/1/1 0:00,2020/2/1,2020 February,Infectious diarrhea,45510,1
missing,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8393107/,2020/1/1 0:00,2020/2/1,2020 February,Hand foot and mouth disease,3263,0
missing,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8393108/,2020/1/1 0:00,2020/2/1,2020 February,Total,326628,3781
