Date,YearMonthDay,YearMonth,DiseaseCN,Diseases,Cases,Deaths,ProvinceCN,Province,ADCode,DOI,URL,Source
2020-06-01,2020/06/01,2020 June,猩红热,Scarlet fever,677,0,全国,China,100000,doi/10.46234/ccdcw2020.161,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.161,China CDC Weekly: Notifiable Infectious Diseases Reports
2020-06-01,2020/06/01,2020 June,布病,Brucellosis,6193,0,全国,China,100000,doi/10.46234/ccdcw2020.161,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.161,China CDC Weekly: Notifiable Infectious Diseases Reports
2020-06-01,2020/06/01,2020 June,淋病,Gonorrhea,9292,0,全国,China,100000,doi/10.46234/ccdcw2020.161,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.161,China CDC Weekly: Notifiable Infectious Diseases Reports
2020-06-01,2020/06/01,2020 June,梅毒,Syphilis,46538,5,全国,China,100000,doi/10.46234/ccdcw2020.161,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.161,China CDC Weekly: Notifiable Infectious Diseases Reports
2020-06-01,2020/06/01,2020 June,钩体病,Leptospirosis,12,0,全国,China,100000,doi/10.46234/ccdcw2020.161,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.161,China CDC Weekly: Notifiable Infectious Diseases Reports
2020-06-01,2020/06/01,2020 June,血吸虫病,Schistosomiasis,6,0,全国,China,100000,doi/10.46234/ccdcw2020.161,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.161,China CDC Weekly: Notifiable Infectious Diseases Reports
2020-06-01,2020/06/01,2020 June,疟疾,Malaria,74,0,全国,China,100000,doi/10.46234/ccdcw2020.161,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.161,China CDC Weekly: Notifiable Infectious Diseases Reports
2020-06-01,2020/06/01,2020 June,人感染H7N9病毒,Human infection with H7N9 virus,0,0,全国,China,100000,doi/10.46234/ccdcw2020.161,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.161,China CDC Weekly: Notifiable Infectious Diseases Reports
2020-06-01,2020/06/01,2020 June,新冠肺炎,COVID-19,517,0,全国,China,100000,doi/10.46234/ccdcw2020.161,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.161,China CDC Weekly: Notifiable Infectious Diseases Reports
2020-06-01,2020/06/01,2020 June,流行性感冒,Influenza,15640,0,全国,China,100000,doi/10.46234/ccdcw2020.161,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.161,China CDC Weekly: Notifiable Infectious Diseases Reports
2020-06-01,2020/06/01,2020 June,流行性腮腺炎,Mumps,11995,0,全国,China,100000,doi/10.46234/ccdcw2020.161,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.161,China CDC Weekly: Notifiable Infectious Diseases Reports
2020-06-01,2020/06/01,2020 June,风疹,Rubella,114,0,全国,China,100000,doi/10.46234/ccdcw2020.161,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.161,China CDC Weekly: Notifiable Infectious Diseases Reports
2020-06-01,2020/06/01,2020 June,急性出血性结膜炎,Acute hemorrhagic conjunctivitis,2788,0,全国,China,100000,doi/10.46234/ccdcw2020.161,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.161,China CDC Weekly: Notifiable Infectious Diseases Reports
2020-06-01,2020/06/01,2020 June,麻风病,Leprosy,41,0,全国,China,100000,doi/10.46234/ccdcw2020.161,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.161,China CDC Weekly: Notifiable Infectious Diseases Reports
2020-06-01,2020/06/01,2020 June,恙虫病,Typhus,113,0,全国,China,100000,doi/10.46234/ccdcw2020.161,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.161,China CDC Weekly: Notifiable Infectious Diseases Reports
2020-06-01,2020/06/01,2020 June,黑热病,Kala azar,26,0,全国,China,100000,doi/10.46234/ccdcw2020.161,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.161,China CDC Weekly: Notifiable Infectious Diseases Reports
2020-06-01,2020/06/01,2020 June,包虫病,Echinococcosis,264,0,全国,China,100000,doi/10.46234/ccdcw2020.161,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.161,China CDC Weekly: Notifiable Infectious Diseases Reports
2020-06-01,2020/06/01,2020 June,丝虫病,Filariasis,0,0,全国,China,100000,doi/10.46234/ccdcw2020.161,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.161,China CDC Weekly: Notifiable Infectious Diseases Reports
2020-06-01,2020/06/01,2020 June,其它感染性腹泻病,Infectious diarrhea,114085,2,全国,China,100000,doi/10.46234/ccdcw2020.161,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.161,China CDC Weekly: Notifiable Infectious Diseases Reports
2020-06-01,2020/06/01,2020 June,手足口病,Hand foot and mouth disease,6260,0,全国,China,100000,doi/10.46234/ccdcw2020.161,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.161,China CDC Weekly: Notifiable Infectious Diseases Reports
2020-06-01,2020/06/01,2020 June,合计,Total,439708,2019,全国,China,100000,doi/10.46234/ccdcw2020.161,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.161,China CDC Weekly: Notifiable Infectious Diseases Reports
