Date,YearMonthDay,YearMonth,DiseaseCN,Diseases,Cases,Deaths,ProvinceCN,Province,ADCode,DOI,URL,Source
2022-01-01,2022/01/01,2022 January,流行性感冒,Influenza,230714,5,全国,China,100000,doi/10.46234/ccdcw2022.025,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.025,China CDC Weekly: Notifiable Infectious Diseases Reports
2022-01-01,2022/01/01,2022 January,流行性腮腺炎,Mumps,6570,0,全国,China,100000,doi/10.46234/ccdcw2022.025,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.025,China CDC Weekly: Notifiable Infectious Diseases Reports
2022-01-01,2022/01/01,2022 January,风疹,Rubella,70,0,全国,China,100000,doi/10.46234/ccdcw2022.025,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.025,China CDC Weekly: Notifiable Infectious Diseases Reports
2022-01-01,2022/01/01,2022 January,急性出血性结膜炎,Acute hemorrhagic conjunctivitis,1811,0,全国,China,100000,doi/10.46234/ccdcw2022.025,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.025,China CDC Weekly: Notifiable Infectious Diseases Reports
2022-01-01,2022/01/01,2022 January,麻风病,Leprosy,32,0,全国,China,100000,doi/10.46234/ccdcw2022.025,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.025,China CDC Weekly: Notifiable Infectious Diseases Reports
2022-01-01,2022/01/01,2022 January,恙虫病,Typhus,63,0,全国,China,100000,doi/10.46234/ccdcw2022.025,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.025,China CDC Weekly: Notifiable Infectious Diseases Reports
2022-01-01,2022/01/01,2022 January,黑热病,Kala azar,22,0,全国,China,100000,doi/10.46234/ccdcw2022.025,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.025,China CDC Weekly: Notifiable Infectious Diseases Reports
2022-01-01,2022/01/01,2022 January,包虫病,Echinococcosis,347,0,全国,China,100000,doi/10.46234/ccdcw2022.025,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.025,China CDC Weekly: Notifiable Infectious Diseases Reports
2022-01-01,2022/01/01,2022 January,丝虫病,Filariasis,0,0,全国,China,100000,doi/10.46234/ccdcw2022.025,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.025,China CDC Weekly: Notifiable Infectious Diseases Reports
2022-01-01,2022/01/01,2022 January,其它感染性腹泻病,Infectious diarrhea,80364,1,全国,China,100000,doi/10.46234/ccdcw2022.025,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.025,China CDC Weekly: Notifiable Infectious Diseases Reports
2022-01-01,2022/01/01,2022 January,手足口病,Hand foot and mouth disease,44183,1,全国,China,100000,doi/10.46234/ccdcw2022.025,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.025,China CDC Weekly: Notifiable Infectious Diseases Reports
2022-01-01,2022/01/01,2022 January,合计,Total,627558,1685,全国,China,100000,doi/10.46234/ccdcw2022.025,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.025,China CDC Weekly: Notifiable Infectious Diseases Reports
