Date,YearMonthDay,YearMonth,DiseaseCN,Diseases,Cases,Deaths,ProvinceCN,Province,ADCode,DOI,URL,Source
2020-11-01,2020/11/01,2020 November,乙脑,Japanese encephalitis,10,0,全国,China,100000,doi/10.46234/ccdcw2021.003,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.003,China CDC Weekly: Notifiable Infectious Diseases Reports
2020-11-01,2020/11/01,2020 November,登革热,Dengue,63,0,全国,China,100000,doi/10.46234/ccdcw2021.003,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.003,China CDC Weekly: Notifiable Infectious Diseases Reports
2020-11-01,2020/11/01,2020 November,炭疽,Anthrax,22,0,全国,China,100000,doi/10.46234/ccdcw2021.003,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.003,China CDC Weekly: Notifiable Infectious Diseases Reports
2020-11-01,2020/11/01,2020 November,痢疾,Dysentery,3568,0,全国,China,100000,doi/10.46234/ccdcw2021.003,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.003,China CDC Weekly: Notifiable Infectious Diseases Reports
2020-11-01,2020/11/01,2020 November,肺结核,Tuberculosis,69640,126,全国,China,100000,doi/10.46234/ccdcw2021.003,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.003,China CDC Weekly: Notifiable Infectious Diseases Reports
2020-11-01,2020/11/01,2020 November,伤寒和副伤寒,Typhoid fever and paratyphoid fever,517,2,全国,China,100000,doi/10.46234/ccdcw2021.003,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.003,China CDC Weekly: Notifiable Infectious Diseases Reports
2020-11-01,2020/11/01,2020 November,流脑,Meningococcal meningitis,5,0,全国,China,100000,doi/10.46234/ccdcw2021.003,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.003,China CDC Weekly: Notifiable Infectious Diseases Reports
2020-11-01,2020/11/01,2020 November,百日咳,Pertussis,291,0,全国,China,100000,doi/10.46234/ccdcw2021.003,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.003,China CDC Weekly: Notifiable Infectious Diseases Reports
2020-11-01,2020/11/01,2020 November,白喉,Diphtheria,0,0,全国,China,100000,doi/10.46234/ccdcw2021.003,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.003,China CDC Weekly: Notifiable Infectious Diseases Reports
2020-11-01,2020/11/01,2020 November,新生儿破伤风,Neonatal tetanus,2,0,全国,China,100000,doi/10.46234/ccdcw2021.003,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.003,China CDC Weekly: Notifiable Infectious Diseases Reports
2020-11-01,2020/11/01,2020 November,猩红热,Scarlet fever,1925,0,全国,China,100000,doi/10.46234/ccdcw2021.003,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.003,China CDC Weekly: Notifiable Infectious Diseases Reports
2020-11-01,2020/11/01,2020 November,布病,Brucellosis,3611,0,全国,China,100000,doi/10.46234/ccdcw2021.003,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.003,China CDC Weekly: Notifiable Infectious Diseases Reports
2020-11-01,2020/11/01,2020 November,淋病,Gonorrhea,11260,0,全国,China,100000,doi/10.46234/ccdcw2021.003,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.003,China CDC Weekly: Notifiable Infectious Diseases Reports
2020-11-01,2020/11/01,2020 November,梅毒,Syphilis,45305,7,全国,China,100000,doi/10.46234/ccdcw2021.003,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.003,China CDC Weekly: Notifiable Infectious Diseases Reports
2020-11-01,2020/11/01,2020 November,钩体病,Leptospirosis,31,1,全国,China,100000,doi/10.46234/ccdcw2021.003,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.003,China CDC Weekly: Notifiable Infectious Diseases Reports
2020-11-01,2020/11/01,2020 November,血吸虫病,Schistosomiasis,6,0,全国,China,100000,doi/10.46234/ccdcw2021.003,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.003,China CDC Weekly: Notifiable Infectious Diseases Reports
2020-11-01,2020/11/01,2020 November,疟疾,Malaria,63,0,全国,China,100000,doi/10.46234/ccdcw2021.003,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.003,China CDC Weekly: Notifiable Infectious Diseases Reports
2020-11-01,2020/11/01,2020 November,人感染H7N9病毒,Human infection with H7N9 virus,0,0,全国,China,100000,doi/10.46234/ccdcw2021.003,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.003,China CDC Weekly: Notifiable Infectious Diseases Reports
2020-11-01,2020/11/01,2020 November,新冠肺炎,COVID-19,545,0,全国,China,100000,doi/10.46234/ccdcw2021.003,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.003,China CDC Weekly: Notifiable Infectious Diseases Reports
2020-11-01,2020/11/01,2020 November,流行性感冒,Influenza,22783,1,全国,China,100000,doi/10.46234/ccdcw2021.003,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.003,China CDC Weekly: Notifiable Infectious Diseases Reports
2020-11-01,2020/11/01,2020 November,流行性腮腺炎,Mumps,15211,0,全国,China,100000,doi/10.46234/ccdcw2021.003,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.003,China CDC Weekly: Notifiable Infectious Diseases Reports
2020-11-01,2020/11/01,2020 November,风疹,Rubella,276,0,全国,China,100000,doi/10.46234/ccdcw2021.003,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.003,China CDC Weekly: Notifiable Infectious Diseases Reports
2020-11-01,2020/11/01,2020 November,急性出血性结膜炎,Acute hemorrhagic conjunctivitis,2538,0,全国,China,100000,doi/10.46234/ccdcw2021.003,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.003,China CDC Weekly: Notifiable Infectious Diseases Reports
2020-11-01,2020/11/01,2020 November,麻风病,Leprosy,35,0,全国,China,100000,doi/10.46234/ccdcw2021.003,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.003,China CDC Weekly: Notifiable Infectious Diseases Reports
2020-11-01,2020/11/01,2020 November,恙虫病,Typhus,131,0,全国,China,100000,doi/10.46234/ccdcw2021.003,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.003,China CDC Weekly: Notifiable Infectious Diseases Reports
2020-11-01,2020/11/01,2020 November,黑热病,Kala azar,10,1,全国,China,100000,doi/10.46234/ccdcw2021.003,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.003,China CDC Weekly: Notifiable Infectious Diseases Reports
2020-11-01,2020/11/01,2020 November,包虫病,Echinococcosis,403,1,全国,China,100000,doi/10.46234/ccdcw2021.003,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.003,China CDC Weekly: Notifiable Infectious Diseases Reports
2020-11-01,2020/11/01,2020 November,丝虫病,Filariasis,0,0,全国,China,100000,doi/10.46234/ccdcw2021.003,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.003,China CDC Weekly: Notifiable Infectious Diseases Reports
2020-11-01,2020/11/01,2020 November,其它感染性腹泻病,Infectious diarrhea,83209,1,全国,China,100000,doi/10.46234/ccdcw2021.003,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.003,China CDC Weekly: Notifiable Infectious Diseases Reports
2020-11-01,2020/11/01,2020 November,手足口病,Hand foot and mouth disease,189017,1,全国,China,100000,doi/10.46234/ccdcw2021.003,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.003,China CDC Weekly: Notifiable Infectious Diseases Reports
2020-11-01,2020/11/01,2020 November,合计,Total,583286,1968,全国,China,100000,doi/10.46234/ccdcw2021.003,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.003,China CDC Weekly: Notifiable Infectious Diseases Reports
