Date,YearMonthDay,YearMonth,DiseaseCN,Diseases,Cases,Deaths,ProvinceCN,Province,ADCode,DOI,URL,Source
2021-08-01,2021/08/01,2021 August,脊髓灰质炎,Poliomyelitis,0,0,全国,China,100000,doi/10.46234/ccdcw2021.211,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.211,China CDC Weekly: Notifiable Infectious Diseases Reports
2021-08-01,2021/08/01,2021 August,人感染H5N1病毒,Human infection with H5N1 virus,0,0,全国,China,100000,doi/10.46234/ccdcw2021.211,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.211,China CDC Weekly: Notifiable Infectious Diseases Reports
2021-08-01,2021/08/01,2021 August,麻疹,Measles,66,0,全国,China,100000,doi/10.46234/ccdcw2021.211,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.211,China CDC Weekly: Notifiable Infectious Diseases Reports
2021-08-01,2021/08/01,2021 August,出血热,Epidemic hemorrhagic fever,255,2,全国,China,100000,doi/10.46234/ccdcw2021.211,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.211,China CDC Weekly: Notifiable Infectious Diseases Reports
2021-08-01,2021/08/01,2021 August,狂犬病,Rabies,14,8,全国,China,100000,doi/10.46234/ccdcw2021.211,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.211,China CDC Weekly: Notifiable Infectious Diseases Reports
2021-08-01,2021/08/01,2021 August,乙脑,Japanese encephalitis,72,1,全国,China,100000,doi/10.46234/ccdcw2021.211,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.211,China CDC Weekly: Notifiable Infectious Diseases Reports
2021-08-01,2021/08/01,2021 August,登革热,Dengue,3,0,全国,China,100000,doi/10.46234/ccdcw2021.211,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.211,China CDC Weekly: Notifiable Infectious Diseases Reports
2021-08-01,2021/08/01,2021 August,炭疽,Anthrax,115,1,全国,China,100000,doi/10.46234/ccdcw2021.211,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.211,China CDC Weekly: Notifiable Infectious Diseases Reports
2021-08-01,2021/08/01,2021 August,痢疾,Dysentery,5326,0,全国,China,100000,doi/10.46234/ccdcw2021.211,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.211,China CDC Weekly: Notifiable Infectious Diseases Reports
2021-08-01,2021/08/01,2021 August,肺结核,Tuberculosis,67966,120,全国,China,100000,doi/10.46234/ccdcw2021.211,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.211,China CDC Weekly: Notifiable Infectious Diseases Reports
2021-08-01,2021/08/01,2021 August,伤寒和副伤寒,Typhoid fever and paratyphoid fever,913,1,全国,China,100000,doi/10.46234/ccdcw2021.211,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.211,China CDC Weekly: Notifiable Infectious Diseases Reports
2021-08-01,2021/08/01,2021 August,流脑,Meningococcal meningitis,0,0,全国,China,100000,doi/10.46234/ccdcw2021.211,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.211,China CDC Weekly: Notifiable Infectious Diseases Reports
2021-08-01,2021/08/01,2021 August,百日咳,Pertussis,1227,0,全国,China,100000,doi/10.46234/ccdcw2021.211,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.211,China CDC Weekly: Notifiable Infectious Diseases Reports
2021-08-01,2021/08/01,2021 August,白喉,Diphtheria,0,0,全国,China,100000,doi/10.46234/ccdcw2021.211,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.211,China CDC Weekly: Notifiable Infectious Diseases Reports
2021-08-01,2021/08/01,2021 August,新生儿破伤风,Neonatal tetanus,3,0,全国,China,100000,doi/10.46234/ccdcw2021.211,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.211,China CDC Weekly: Notifiable Infectious Diseases Reports
2021-08-01,2021/08/01,2021 August,猩红热,Scarlet fever,1152,0,全国,China,100000,doi/10.46234/ccdcw2021.211,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.211,China CDC Weekly: Notifiable Infectious Diseases Reports
2021-08-01,2021/08/01,2021 August,布病,Brucellosis,6867,0,全国,China,100000,doi/10.46234/ccdcw2021.211,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.211,China CDC Weekly: Notifiable Infectious Diseases Reports
2021-08-01,2021/08/01,2021 August,淋病,Gonorrhea,12019,1,全国,China,100000,doi/10.46234/ccdcw2021.211,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.211,China CDC Weekly: Notifiable Infectious Diseases Reports
2021-08-01,2021/08/01,2021 August,梅毒,Syphilis,46091,7,全国,China,100000,doi/10.46234/ccdcw2021.211,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.211,China CDC Weekly: Notifiable Infectious Diseases Reports
2021-08-01,2021/08/01,2021 August,钩体病,Leptospirosis,81,0,全国,China,100000,doi/10.46234/ccdcw2021.211,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.211,China CDC Weekly: Notifiable Infectious Diseases Reports
2021-08-01,2021/08/01,2021 August,血吸虫病,Schistosomiasis,9,0,全国,China,100000,doi/10.46234/ccdcw2021.211,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.211,China CDC Weekly: Notifiable Infectious Diseases Reports
2021-08-01,2021/08/01,2021 August,疟疾,Malaria,60,0,全国,China,100000,doi/10.46234/ccdcw2021.211,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.211,China CDC Weekly: Notifiable Infectious Diseases Reports
2021-08-01,2021/08/01,2021 August,人感染H7N9病毒,Human infection with H7N9 virus,0,0,全国,China,100000,doi/10.46234/ccdcw2021.211,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.211,China CDC Weekly: Notifiable Infectious Diseases Reports
2021-08-01,2021/08/01,2021 August,新冠肺炎,COVID-19,1893,0,全国,China,100000,doi/10.46234/ccdcw2021.211,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.211,China CDC Weekly: Notifiable Infectious Diseases Reports
2021-08-01,2021/08/01,2021 August,流行性感冒,Influenza,21375,0,全国,China,100000,doi/10.46234/ccdcw2021.211,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.211,China CDC Weekly: Notifiable Infectious Diseases Reports
2021-08-01,2021/08/01,2021 August,流行性腮腺炎,Mumps,8353,0,全国,China,100000,doi/10.46234/ccdcw2021.211,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.211,China CDC Weekly: Notifiable Infectious Diseases Reports
2021-08-01,2021/08/01,2021 August,风疹,Rubella,68,0,全国,China,100000,doi/10.46234/ccdcw2021.211,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.211,China CDC Weekly: Notifiable Infectious Diseases Reports
2021-08-01,2021/08/01,2021 August,急性出血性结膜炎,Acute hemorrhagic conjunctivitis,2016,0,全国,China,100000,doi/10.46234/ccdcw2021.211,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.211,China CDC Weekly: Notifiable Infectious Diseases Reports
2021-08-01,2021/08/01,2021 August,麻风病,Leprosy,36,0,全国,China,100000,doi/10.46234/ccdcw2021.211,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.211,China CDC Weekly: Notifiable Infectious Diseases Reports
2021-08-01,2021/08/01,2021 August,恙虫病,Typhus,143,0,全国,China,100000,doi/10.46234/ccdcw2021.211,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.211,China CDC Weekly: Notifiable Infectious Diseases Reports
2021-08-01,2021/08/01,2021 August,黑热病,Kala azar,28,0,全国,China,100000,doi/10.46234/ccdcw2021.211,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.211,China CDC Weekly: Notifiable Infectious Diseases Reports
2021-08-01,2021/08/01,2021 August,包虫病,Echinococcosis,241,0,全国,China,100000,doi/10.46234/ccdcw2021.211,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.211,China CDC Weekly: Notifiable Infectious Diseases Reports
2021-08-01,2021/08/01,2021 August,丝虫病,Filariasis,1,0,全国,China,100000,doi/10.46234/ccdcw2021.211,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.211,China CDC Weekly: Notifiable Infectious Diseases Reports
2021-08-01,2021/08/01,2021 August,其它感染性腹泻病,Infectious diarrhea,103609,0,全国,China,100000,doi/10.46234/ccdcw2021.211,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.211,China CDC Weekly: Notifiable Infectious Diseases Reports
2021-08-01,2021/08/01,2021 August,手足口病,Hand foot and mouth disease,71283,0,全国,China,100000,doi/10.46234/ccdcw2021.211,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.211,China CDC Weekly: Notifiable Infectious Diseases Reports
2021-08-01,2021/08/01,2021 August,合计,Total,482071,2077,全国,China,100000,doi/10.46234/ccdcw2021.211,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.211,China CDC Weekly: Notifiable Infectious Diseases Reports
