Date,YearMonthDay,YearMonth,DiseaseCN,Diseases,Cases,Deaths,ProvinceCN,Province,ADCode,DOI,URL,Source
2020-09-01,2020/09/01,2020 September,肝炎（未分型）,Other hepatitis,844,1,全国,China,100000,doi/10.46234/ccdcw2020.226,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.226,China CDC Weekly: Notifiable Infectious Diseases Reports
2020-09-01,2020/09/01,2020 September,脊髓灰质炎,Poliomyelitis,0,0,全国,China,100000,doi/10.46234/ccdcw2020.226,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.226,China CDC Weekly: Notifiable Infectious Diseases Reports
2020-09-01,2020/09/01,2020 September,人感染H5N1病毒,Human infection with H5N1 virus,0,0,全国,China,100000,doi/10.46234/ccdcw2020.226,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.226,China CDC Weekly: Notifiable Infectious Diseases Reports
2020-09-01,2020/09/01,2020 September,麻疹,Measles,111,0,全国,China,100000,doi/10.46234/ccdcw2020.226,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.226,China CDC Weekly: Notifiable Infectious Diseases Reports
2020-09-01,2020/09/01,2020 September,出血热,Epidemic hemorrhagic fever,320,1,全国,China,100000,doi/10.46234/ccdcw2020.226,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.226,China CDC Weekly: Notifiable Infectious Diseases Reports
2020-09-01,2020/09/01,2020 September,狂犬病,Rabies,15,13,全国,China,100000,doi/10.46234/ccdcw2020.226,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.226,China CDC Weekly: Notifiable Infectious Diseases Reports
2020-09-01,2020/09/01,2020 September,乙脑,Japanese encephalitis,137,3,全国,China,100000,doi/10.46234/ccdcw2020.226,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.226,China CDC Weekly: Notifiable Infectious Diseases Reports
2020-09-01,2020/09/01,2020 September,登革热,Dengue,247,0,全国,China,100000,doi/10.46234/ccdcw2020.226,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.226,China CDC Weekly: Notifiable Infectious Diseases Reports
2020-09-01,2020/09/01,2020 September,炭疽,Anthrax,36,0,全国,China,100000,doi/10.46234/ccdcw2020.226,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.226,China CDC Weekly: Notifiable Infectious Diseases Reports
2020-09-01,2020/09/01,2020 September,痢疾,Dysentery,6206,0,全国,China,100000,doi/10.46234/ccdcw2020.226,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.226,China CDC Weekly: Notifiable Infectious Diseases Reports
2020-09-01,2020/09/01,2020 September,肺结核,Tuberculosis,75409,175,全国,China,100000,doi/10.46234/ccdcw2020.226,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.226,China CDC Weekly: Notifiable Infectious Diseases Reports
2020-09-01,2020/09/01,2020 September,伤寒和副伤寒,Typhoid fever and paratyphoid fever,848,0,全国,China,100000,doi/10.46234/ccdcw2020.226,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.226,China CDC Weekly: Notifiable Infectious Diseases Reports
2020-09-01,2020/09/01,2020 September,流脑,Meningococcal meningitis,3,0,全国,China,100000,doi/10.46234/ccdcw2020.226,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.226,China CDC Weekly: Notifiable Infectious Diseases Reports
2020-09-01,2020/09/01,2020 September,百日咳,Pertussis,201,0,全国,China,100000,doi/10.46234/ccdcw2020.226,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.226,China CDC Weekly: Notifiable Infectious Diseases Reports
2020-09-01,2020/09/01,2020 September,白喉,Diphtheria,1,0,全国,China,100000,doi/10.46234/ccdcw2020.226,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.226,China CDC Weekly: Notifiable Infectious Diseases Reports
2020-09-01,2020/09/01,2020 September,新生儿破伤风,Neonatal tetanus,4,1,全国,China,100000,doi/10.46234/ccdcw2020.226,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.226,China CDC Weekly: Notifiable Infectious Diseases Reports
2020-09-01,2020/09/01,2020 September,猩红热,Scarlet fever,877,1,全国,China,100000,doi/10.46234/ccdcw2020.226,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.226,China CDC Weekly: Notifiable Infectious Diseases Reports
2020-09-01,2020/09/01,2020 September,布病,Brucellosis,4492,0,全国,China,100000,doi/10.46234/ccdcw2020.226,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.226,China CDC Weekly: Notifiable Infectious Diseases Reports
2020-09-01,2020/09/01,2020 September,淋病,Gonorrhea,11643,0,全国,China,100000,doi/10.46234/ccdcw2020.226,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.226,China CDC Weekly: Notifiable Infectious Diseases Reports
2020-09-01,2020/09/01,2020 September,梅毒,Syphilis,48965,6,全国,China,100000,doi/10.46234/ccdcw2020.226,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.226,China CDC Weekly: Notifiable Infectious Diseases Reports
2020-09-01,2020/09/01,2020 September,钩体病,Leptospirosis,110,3,全国,China,100000,doi/10.46234/ccdcw2020.226,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.226,China CDC Weekly: Notifiable Infectious Diseases Reports
2020-09-01,2020/09/01,2020 September,血吸虫病,Schistosomiasis,4,0,全国,China,100000,doi/10.46234/ccdcw2020.226,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.226,China CDC Weekly: Notifiable Infectious Diseases Reports
2020-09-01,2020/09/01,2020 September,疟疾,Malaria,81,0,全国,China,100000,doi/10.46234/ccdcw2020.226,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.226,China CDC Weekly: Notifiable Infectious Diseases Reports
2020-09-01,2020/09/01,2020 September,人感染H7N9病毒,Human infection with H7N9 virus,0,0,全国,China,100000,doi/10.46234/ccdcw2020.226,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.226,China CDC Weekly: Notifiable Infectious Diseases Reports
2020-09-01,2020/09/01,2020 September,新冠肺炎,COVID-19,356,0,全国,China,100000,doi/10.46234/ccdcw2020.226,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.226,China CDC Weekly: Notifiable Infectious Diseases Reports
2020-09-01,2020/09/01,2020 September,流行性感冒,Influenza,18432,0,全国,China,100000,doi/10.46234/ccdcw2020.226,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.226,China CDC Weekly: Notifiable Infectious Diseases Reports
2020-09-01,2020/09/01,2020 September,流行性腮腺炎,Mumps,13212,0,全国,China,100000,doi/10.46234/ccdcw2020.226,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.226,China CDC Weekly: Notifiable Infectious Diseases Reports
2020-09-01,2020/09/01,2020 September,风疹,Rubella,102,0,全国,China,100000,doi/10.46234/ccdcw2020.226,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.226,China CDC Weekly: Notifiable Infectious Diseases Reports
2020-09-01,2020/09/01,2020 September,急性出血性结膜炎,Acute hemorrhagic conjunctivitis,2549,0,全国,China,100000,doi/10.46234/ccdcw2020.226,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.226,China CDC Weekly: Notifiable Infectious Diseases Reports
2020-09-01,2020/09/01,2020 September,麻风病,Leprosy,35,0,全国,China,100000,doi/10.46234/ccdcw2020.226,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.226,China CDC Weekly: Notifiable Infectious Diseases Reports
2020-09-01,2020/09/01,2020 September,恙虫病,Typhus,184,0,全国,China,100000,doi/10.46234/ccdcw2020.226,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.226,China CDC Weekly: Notifiable Infectious Diseases Reports
2020-09-01,2020/09/01,2020 September,黑热病,Kala azar,17,0,全国,China,100000,doi/10.46234/ccdcw2020.226,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.226,China CDC Weekly: Notifiable Infectious Diseases Reports
2020-09-01,2020/09/01,2020 September,包虫病,Echinococcosis,336,0,全国,China,100000,doi/10.46234/ccdcw2020.226,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.226,China CDC Weekly: Notifiable Infectious Diseases Reports
2020-09-01,2020/09/01,2020 September,丝虫病,Filariasis,0,0,全国,China,100000,doi/10.46234/ccdcw2020.226,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.226,China CDC Weekly: Notifiable Infectious Diseases Reports
2020-09-01,2020/09/01,2020 September,其它感染性腹泻病,Infectious diarrhea,97075,3,全国,China,100000,doi/10.46234/ccdcw2020.226,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.226,China CDC Weekly: Notifiable Infectious Diseases Reports
2020-09-01,2020/09/01,2020 September,手足口病,Hand foot and mouth disease,115170,0,全国,China,100000,doi/10.46234/ccdcw2020.226,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.226,China CDC Weekly: Notifiable Infectious Diseases Reports
2020-09-01,2020/09/01,2020 September,合计,Total,535038,2294,全国,China,100000,doi/10.46234/ccdcw2020.226,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.226,China CDC Weekly: Notifiable Infectious Diseases Reports
