DOI,URL,Date,YearMonthDay,YearMonth,Diseases,Cases,Deaths
doi/10.46234/ccdcw2022.073,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.073,2022-02-01 00:00:00,2022/02/01,2022 February,Influenza,98696,1
doi/10.46234/ccdcw2022.073,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.073,2022-02-01 00:00:00,2022/02/01,2022 February,Mumps,4491,0
doi/10.46234/ccdcw2022.073,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.073,2022-02-01 00:00:00,2022/02/01,2022 February,Rubella,55,0
doi/10.46234/ccdcw2022.073,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.073,2022-02-01 00:00:00,2022/02/01,2022 February,Acute hemorrhagic conjunctivitis,1561,0
doi/10.46234/ccdcw2022.073,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.073,2022-02-01 00:00:00,2022/02/01,2022 February,Leprosy,28,0
doi/10.46234/ccdcw2022.073,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.073,2022-02-01 00:00:00,2022/02/01,2022 February,Typhus,38,0
doi/10.46234/ccdcw2022.073,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.073,2022-02-01 00:00:00,2022/02/01,2022 February,Kala azar,23,1
doi/10.46234/ccdcw2022.073,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.073,2022-02-01 00:00:00,2022/02/01,2022 February,Echinococcosis,213,0
doi/10.46234/ccdcw2022.073,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.073,2022-02-01 00:00:00,2022/02/01,2022 February,Filariasis,0,0
doi/10.46234/ccdcw2022.073,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.073,2022-02-01 00:00:00,2022/02/01,2022 February,Infectious diarrhea,92535,0
doi/10.46234/ccdcw2022.073,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.073,2022-02-01 00:00:00,2022/02/01,2022 February,Hand foot and mouth disease,18134,1
doi/10.46234/ccdcw2022.073,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.073,2022-02-01 00:00:00,2022/02/01,2022 February,Total,445181,1614
